14117,2082
14120,2712
14127,19920
14132,15054
14133,13692
14141,3108
14142,3288
14145,19194
14152,15840
14164,6528
14165,7548
14170,15708
14173,12186
14187,5886
14190,2574
14212,8334
14216,3804
14226,2598
14234,17124
14245,15864
14246,18288
14263,18264
14269,13392
14273,4596
14276,8430
14278,16722
14279,2862
14281,372
14285,11946
14286,11358
14292,8976
14293,10026
14299,3510
14300,3984
14302,13254
14310,7626
14314,4476
14325,3666
14326,12048
14328,17820
14352,4092
14359,8952
14363,11586
14364,6936
14365,10092
14366,342
14369,18948
14370,8448
14372,2682
14387,18756
14399,13212
14405,15282
14407,10554
14417,18738
14419,8106
14421,6366
14423,17352
14424,4392
14425,5184
14431,12888
14438,10020
14440,9354
14442,5760
14443,7146
14444,2610
14446,8202
14451,7038
14463,17676
14464,17634
14465,15774
14466,16770
14471,16218
14480,7290
14481,1362
14486,3048
14488,3246
14498,12636
14507,4554
14518,9288
14526,4650
14529,17538
14538,18138
14540,8112
14552,5526
14557,13746
14558,14634
14576,18372
14588,18168
14594,19080
14600,7998
14605,1884
14611,19362
14615,16806
14628,768
14663,7866
14666,12378
14680,9132
14686,19242
14690,4494
14697,12354
14698,9684
14710,5310
14714,5520
14721,7806
14730,16590
14731,4842
14732,19182
14734,3816
14742,18534
14747,16296
14748,16488
14751,6312
14753,19818
14761,12
14768,9756
14772,2004
14777,17430
14781,11628
14782,12264
14786,10722
14798,8934
14802,18480
14806,7386
14809,5010
14817,9060
14821,9222
14824,5874
14826,8964
14834,19932
14836,744
14844,12954
14852,17940
14876,9930
14882,360
14890,10560
14892,5514
14893,468
14899,6486
14909,4890
14910,2244
14911,4152
14914,15234
14920,2808
14924,9294
14928,750
14937,5436
14939,1836
14958,10500
14977,16026
14980,16686
14981,4962
14984,14742
14985,9582
14986,2640
14997,12996
14998,5148
15002,6492
15012,13830
15015,7398
15016,6144
15020,12228
15021,15396
15025,11874
15027,13116
15029,3846
15032,19134
15034,2742
15037,2346
15045,264
15055,14898
15056,2880
15067,17568
15075,16074
15080,17496
15084,2886
15111,7752
15112,18216
15114,10170
15115,12330
15116,19446
15120,17814
15122,19584
15128,1632
15130,15648
15133,4362
15134,9156
15143,16626
15148,8034
15150,2220
15157,3516
15160,6378
15163,10866
15193,10308
15199,13296
15206,9864
15211,16158
15214,5040
15231,12576
15262,1434
15271,6174
15288,1026
15289,2334
15294,3018
15295,17226
15309,18348
15314,14580
15316,2688
15326,14178
15328,7068
15364,14748
15368,1212
15371,9822
15373,6060
15374,7050
15376,660
15395,11244
15399,3990
15400,14910
15405,11238
15411,18564
15414,162
15415,4440
15425,12756
15431,16086
15444,15138
15452,1674
15467,1986
15468,9708
15471,6096
15479,9360
15481,882
15482,17280
15497,8058
15500,5682
15501,10938
15502,4122
15511,7374
15512,2496
15529,6480
15533,8412
15547,864
15555,870
15558,19788
15559,16884
15567,11484
15578,13044
15589,4200
15590,12582
15594,15120
15595,19800
15598,19980
15604,7104
15608,10536
15611,2190
15619,13020
15624,5214
15625,11868
15636,14550
15638,14922
15656,18036
15658,19104
15668,11478
15670,12906
15676,15366
15685,11472
15688,1182
15706,6180
15713,7638
15720,5556
15723,16824
15726,8154
15731,18318
15734,36
15737,2856
15739,15204
15750,11154
15765,15522
15769,5358
15777,8544
15778,3030
15785,6540
15790,10734
15792,5418
15793,13872
15799,7206
15804,3576
15825,13530
15853,12174
15857,11760
15867,13026
15868,8592
15869,10464
15878,19086
15881,14340
15890,19794
15894,18984
15895,2568
15901,2658
15913,19254
15922,18144
15930,3906
15933,9540
15935,3228
15964,2226
15965,7164
15978,14946
15980,10512
15984,9792
15995,8052
15996,11922
16004,9510
16011,14766
16012,13638
16018,5454
16021,12114
16027,5082
16046,9978
16049,18864
16050,12432
16052,15174
16053,11910
16081,16266
16088,8778
16096,7008
16101,4356
16134,1002
16137,19398
16143,11346
16154,17784
16174,8646
16176,12420
16178,522
16180,2016
16188,4194
16195,7620
16196,1476
16204,12132
16214,1398
16215,15144
16227,14082
16247,11454
16249,13176
16253,4560
16257,3276
16264,4980
16269,19236
16275,19158
16283,12468
16289,3708
16299,19572
16313,10794
16335,5232
16337,17844
16343,4866
16346,19302
16349,18492
16356,9942
16369,17340
16375,6414
16393,16896
16395,1566
16396,378
16397,15696
16400,18252
16405,15318
16413,4680
16421,10860
16428,11778
16429,4740
16433,5808
16438,3204
16455,2670
16456,17670
16461,9948
16463,5154
16472,10638
16490,10422
16492,12738
16496,18960
16504,9612
16516,16458
16520,1020
16528,17574
16547,8850
16556,13434
16562,16800
16571,17262
16582,10710
16583,19140
16590,18024
16591,6306
16599,8760
16609,10518
16618,4350
16624,3930
16628,3552
16632,1662
16647,4956
16648,9630
16651,7872
16688,19290
16690,8718
16691,16854
16692,9918
16703,6294
16705,3582
16706,10356
16707,15654
16721,10128
16722,12258
16730,8262
16743,2418
16746,17466
16751,4410
16754,12546
16763,16848
16764,16542
16771,4488
16772,15684
16777,10260
16779,15738
16781,9018
16783,9522
16786,11052
16787,17742
16788,1842
16798,594
16805,19428
16810,15804
16813,18096
16814,4500
16815,78
16823,1152
16828,3900
16838,16164
16846,2694
16849,4164
16859,2508
16862,18792
16863,8406
16878,5190
16890,3432
16891,16710
16896,12882
16898,19722
16903,72
16904,804
16909,11106
16910,3732
16911,6516
16914,19974
16915,11574
16920,9090
16923,546
16928,4320
16929,15408
16930,13650
16937,318
16946,1506
16950,14034
16951,10932
16952,16452
16954,102
16957,15780
16962,7314
16964,11850
16977,438
16983,10926
16984,15210
16992,9048
16993,14982
16995,13632
16998,13200
17002,1512
17037,2364
17040,15786
17043,15504
17048,12822
17054,12942
17055,15246
17060,4782
17066,15906
17071,5778
17081,15420
17083,9480
17089,1038
17096,7200
17097,10458
17100,8568
17102,4602
17103,7632
17106,5094
17108,15642
17111,1530
17112,6432
17113,12600
17114,8676
17118,5196
17120,852
17121,16380
17131,18588
17136,14112
17148,17232
17154,13896
17158,8142
17161,10416
17164,14058
17165,6588
17186,1860
17189,8832
17198,4974
17202,17460
17220,7656
17226,9660
17227,13098
17231,1236
17237,14400
17245,1122
17247,3810
17257,10686
17277,8790
17278,1650
17283,17754
17284,3084
17288,11286
17301,5406
17307,3540
17316,1602
17321,8196
17325,10482
17330,12642
17332,9702
17334,18834
17339,2100
17346,16008
17347,8268
17356,5832
17360,14196
17364,14358
17370,13854
17373,12846
17376,15690
17382,2892
17388,6330
17391,5670
17392,4326
17397,6156
17405,9870
17409,4860
17428,13356
17435,5712
17438,4878
17440,5388
17448,17418
17461,17808
17463,19626
17464,17766
17466,18420
17480,6192
17488,6624
17491,10656
17492,6162
17494,11580
17496,16050
17501,12726
17503,8580
17508,19998
17510,13932
17513,10542
17524,9504
17529,19212
17534,11700
17535,1482
17537,18282
17546,3600
17566,60
17569,14694
17581,3138
17586,12366
17589,9840
17591,17904
17595,17658
17610,12780
17616,9696
17627,14844
17629,7404
17633,6054
17634,9768
17640,4626
17649,5064
17656,1812
17657,13620
17658,13128
17663,19542
17674,12534
17677,11424
17682,9990
17685,9888
17694,6798
17697,1974
17707,16188
17719,84
17726,18546
17728,15468
17731,12522
17742,654
17744,1968
17750,14184
17770,19968
17776,1596
17779,11058
17780,4032
17783,2724
17786,18660
17792,2034
17803,14412
17804,4002
17817,13548
17821,4734
17825,780
17828,7392
17838,8700
17858,972
17862,15354
17876,828
17880,9624
17882,6498
17885,10122
17886,14520
17891,17400
17894,11514
17898,13308
17899,3570
17905,19038
17907,756
17908,17508
17918,14526
17939,1998
17940,3924
17953,14484
17971,3882
17985,2088
17994,13704
18004,16548
18007,18444
18009,6894
18013,16176
18026,15162
18027,11928
18032,16308
18043,15678
18049,17070
18051,8658
18073,8664
18075,18210
18089,17256
18092,3384
18098,18126
18099,17298
18101,19926
18117,15270
18126,12324
18135,13368
18137,13788
18149,14712
18150,6546
18152,1230
18153,12450
18159,13836
18162,14640
18175,8220
18176,336
18179,18486
18188,1146
18190,10488
18200,5592
18214,2964
18235,10944
18236,10548
18244,5466
18245,10224
18253,4416
18257,4872
18268,14202
18291,3186
18292,19608
18302,11316
18327,11094
18333,11532
18334,14262
18347,10278
18350,15996
18356,14316
18363,4128
18369,6342
18374,16584
18391,4614
18394,13902
18403,19482
18405,12054
18411,17094
18420,9804
18426,2850
18445,10392
18447,19404
18449,10452
18454,2970
18461,9108
18462,8022
18465,5088
18473,7080
18494,17802
18497,4278
18503,6882
18506,2514
18508,3396
18513,15216
18515,6
18525,9474
18527,8286
18531,17706
18534,2352
18543,16908
18546,19152
18586,8838
18591,12708
18598,14514
18603,3894
18605,13908
18607,15024
18610,8010
18611,846
18618,9306
18624,13230
18627,5364
18634,10032
18648,14676
18650,15912
18652,6732
18659,17142
18660,15180
18665,2208
18666,3684
18669,17682
18672,15330
18685,4266
18690,8922
18691,0
18703,606
18708,618
18712,7020
18721,732
18722,15042
18724,19098
18727,9450
18749,12912
18758,17826
18760,9096
18768,15090
18792,4914
18796,11970
18806,18612
18818,18876
18820,12078
18823,17532
18824,19110
18829,18234
18834,16290
18836,7452
18838,10806
18842,16422
18845,1464
18857,8640
18875,3366
18887,16578
18895,3210
18900,5850
18909,16572
18911,19860
18919,4836
18924,19914
18928,3126
18930,10164
18933,2382
18956,8556
18957,14208
18966,5274
18985,7776
18987,3918
18991,16812
18996,9672
19000,16104
19007,7830
19017,17190
19022,1500
19026,17856
19028,19170
19032,7926
19033,3282
19038,16752
19040,7350
19042,16482
19056,15108
19058,13740
19064,16080
19066,12192
19068,12900
19070,7272
19076,13542
19080,2370
19082,1368
19083,13164
19099,8340
19110,13248
19114,13572
19115,3762
19116,13674
19124,1290
19146,4038
19160,5460
19161,13914
19167,11592
19173,2982
19174,9438
19176,2706
19181,450
19184,18090
19193,15018
19207,7578
19208,2124
19227,13956
19245,16128
19246,17118
19248,18390
19263,15534
19266,14736
19270,10698
19285,1788
19288,6384
19301,11562
19305,6090
19317,1104
19331,13524
19333,4446
19349,18354
19352,1542
19356,7572
19359,7128
19360,8526
19373,7974
19374,11802
19380,4218
19381,19596
19389,19176
19390,15516
19399,12960
19404,6942
19405,17334
19433,17748
19436,4308
19441,2298
19442,16728
19443,474
19445,10350
19449,5958
19463,7992
19495,14802
19496,11826
19498,13056
19501,19356
19506,8424
19510,4176
19516,12030
19534,18330
19564,1302
19569,14886
19573,17832
19582,7092
19583,6282
19594,9408
19595,1758
19596,13728
19601,17652
19607,7176
19614,2172
19618,11460
19620,4206
19623,16182
19624,14658
19629,16398
19635,2550
19642,18762
19645,3948
19653,18000
19655,18114
19658,6474
19660,16416
19663,1278
19668,16836
19685,7236
19689,7956
19704,8466
19705,3588
19722,3972
19733,6318
19737,12792
19739,17490
19757,7860
19758,13860
19766,11670
19781,9426
19788,10758
19789,16404
19794,4134
19797,5664
19800,912
19803,5598
19806,11604
19812,19824
19815,16392
19817,702
19825,5016
19826,564
19830,9828
19847,14976
19851,10086
19857,4572
19862,186
19865,19014
19866,7194
19873,14664
19875,11508
19876,14106
19879,198
19885,10212
19888,16206
19890,13722
19892,6840
19899,10476
19904,12498
19910,16446
19912,2484
19925,13866
19926,10362
19927,2622
19938,9240
19943,8490
19945,11214
19948,12372
19952,15324
19964,3720
19965,19440
19968,11172
19996,9012
19999,6390
20000,5904
